Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
4051165498018100,-15,200,750,2586.69,0.882323,2472.24,0.662291
4051173416028643,-15,209.993,750,2584.24,0.737978,2471.19,0.865863
4051181334016699,-15,219.995,750,2581.53,0.786048,2470.4,0.820375
4051189252027926,-15,229.998,750,2578.62,0.681737,2470.01,0.449651
4051197170016834,-15,240,750,2575.76,0.69929,2470.39,0.704618
4051205088028398,-15,249.993,750,2573.25,0.796748,2471.73,0.578606
4051213006018457,-15,259.995,750,2571.26,0.727562,2473.65,0.692769
4051220924036669,-15,269.998,750,2569.17,0.862461,2475.16,0.655908
4051228842018580,-15,280,750,2567.29,0.975011,2477,0.778132
4051236760036828,-15,289.993,750,2566.42,0.770872,2479.34,0.571447
4051244678018980,-15,299.995,750,2565.79,0.836513,2481.63,0.521898
4051252596037599,-15,309.998,750,2565.44,1.17772,2483.81,0.590366
4051260514017651,-15,320,750,2565.57,1.10866,2486.47,0.649606
4051268432031363,-15,329.993,750,2565.71,1.19015,2489.33,0.727048
4051276352026311,-15,339.995,750,2566.34,1.46062,2491.71,0.72991
4051284270016863,-15,349.998,750,2567.73,1.20398,2494.25,0.977488
4051292188029878,-15,360,750,2569.61,1.09997,2496.34,0.804083
4051323370018006,65,0,750,2563.31,0.899237,2498.22,0.856972
4051331288030709,65,9.99298,750,2565.87,1.05374,2499.8,0.900727
4051339206015981,65,19.9953,750,2568.27,1.0386,2500.5,0.559267
4051347124047657,65,29.9977,750,2570.63,0.944963,2501.07,0.54137
4051355042017736,65,40,750,2573.11,0.70463,2501.48,0.477005
4051362960035780,65,49.993,750,2575.74,0.679857,2501.65,0.774784
4051370878018603,65,59.9953,750,2578.58,0.766104,2501.37,0.612063
4051378796027935,65,69.9977,750,2581.33,0.676124,2500.56,0.509301
4051386714018619,65,80,750,2583.65,0.647755,2499.03,0.533682
4051394634015799,65,89.993,750,2585.58,0.728783,2496.72,0.523475
4051402552035727,65,99.9953,750,2586.97,0.956699,2494.2,0.552699
4051410470017710,65,109.998,750,2587.87,0.758338,2491.85,0.548675
4051418388027918,65,120,750,2588.51,0.695261,2489.11,0.4923
4051426306016022,65,129.993,750,2588.59,0.749085,2486.49,0.614583
4051434224028725,65,139.995,750,2588.31,1.10829,2484.17,0.585144
4051442142016001,65,149.998,750,2587.83,0.989467,2482.32,0.869463
4051450060035149,65,160,750,2587.27,0.738093,2480.33,0.682247
4051457978015800,65,169.993,750,2585.9,0.942471,2477.68,0.644343
4051465896037264,65,179.995,750,2584.14,0.772017,2475.3,0.65624
4051473814016115,65,189.998,750,2582.1,0.658123,2473.39,0.581484
4051481732027331,65,200,750,2579.98,0.825029,2472.17,0.683901
4051489650016119,65,209.993,750,2577.48,0.623729,2471.01,0.632508
4051497568028978,65,219.995,750,2574.77,0.889079,2470.28,0.665088
4051505486017286,65,229.998,750,2571.9,0.64439,2469.9,0.491575
4051513404032582,65,240,750,2569.07,0.769587,2470.56,0.874018
4051521322018789,65,249.993,750,2566.62,1.07466,2471.9,0.588235
4051529240027929,65,259.995,750,2564.37,0.813918,2473.17,0.612482
4051537158018840,65,269.998,750,2562.2,0.733852,2474.68,0.607411
4051545076035444,65,280,750,2560.93,0.764064,2476.85,0.877921
4051552994016036,65,289.993,750,2560.03,0.613112,2479.17,0.480809
4051560912029807,65,299.995,750,2559.32,0.637459,2481.28,0.545451
4051568830018739,65,309.998,750,2558.63,0.97439,2483.7,0.632813
4051576748028839,65,320,750,2558.73,0.788343,2486.66,0.545177
4051584666018562,65,329.993,750,2559.04,0.935958,2489.22,0.746619
4051592584027570,65,339.995,750,2559.89,1.09695,2491.75,0.792691
4051600502017629,65,349.998,750,2561.14,0.851332,2493.99,0.74083
4051608420037557,65,360,750,2563.4,0.814733,2496.42,0.607704
4051639602015592,145,0,750,2560.05,0.710728,2502.66,0.592521
4051647520049524,145,9.99298,750,2562.74,0.697051,2504.04,0.634324
4051655438017420,145,19.9953,750,2565.15,0.712226,2504.77,0.491438
4051663356037767,145,29.9977,750,2567.5,0.543123,2505.38,0.42402
4051671274018431,145,40,750,2569.92,0.544638,2506.03,0.444272
4051679192038911,145,49.993,750,2572.58,0.558925,2506.35,0.773782
4051687110017330,145,59.9953,750,2575.39,0.604137,2505.95,0.472388
4051695028038818,145,69.9977,750,2578.15,0.516659,2505.13,0.429937
4051702946018281,145,80,750,2580.43,0.506507,2503.28,0.429873
4051710864035017,145,89.993,750,2582.41,0.506334,2501.03,0.423169
4051718784034742,145,99.9953,750,2583.99,0.596999,2498.42,0.456095
4051726702017445,145,109.998,750,2585,0.575742,2495.62,0.464596
4051734620031169,145,120,750,2585.56,0.543214,2492.74,0.452967
4051742538018480,145,129.993,750,2585.4,0.602125,2490.66,0.568143
4051750456027056,145,139.995,750,2585.15,0.80004,2488.78,0.761914
4051758374019108,145,149.998,750,2584.72,0.764583,2486.73,0.488908
4051766292027647,145,160,750,2583.98,0.615323,2484.39,0.576712
4051774210017707,145,169.993,750,2582.71,0.668683,2481.78,0.602666
4051782128027110,145,179.995,750,2580.92,0.565021,2479.4,0.529218
4051790046017002,145,189.998,750,2578.84,0.564771,2477.45,0.483618
4051797964036138,145,200,750,2576.78,0.699954,2476.24,0.508289
4051805882019201,145,209.993,750,2574.26,0.512187,2475.03,0.510885
4051813800029649,145,219.995,750,2571.46,0.631687,2474.25,0.477051
4051821718019085,145,229.998,750,2568.6,0.603048,2473.92,0.44352
4051829636027072,145,240,750,2565.87,0.673029,2474.8,0.867911
4051837554018824,145,249.993,750,2563.55,0.73073,2476.28,0.61253
4051845472043779,145,259.995,750,2561.25,0.641752,2477.43,0.515214
4051853390016367,145,269.998,750,2559.11,0.658725,2478.9,0.528131
4051861308030427,145,280,750,2557.72,0.600558,2481.05,0.483054
4051869226016178,145,289.993,750,2557.07,0.613666,2483.39,0.632973
4051877144028810,145,299.995,750,2556.21,0.567917,2485.43,0.634639
4051885062018318,145,309.998,750,2555.58,0.736688,2488.11,0.549611
4051892980050869,145,320,750,2555.59,0.715683,2490.7,0.511426
4051900898017469,145,329.993,750,2555.89,0.760225,2493.32,0.837461
4051908816027376,145,339.995,750,2556.7,0.796955,2495.89,0.788035
4051916734016236,145,349.998,750,2558.11,0.785287,2498.25,0.63815
4051924652027044,145,360,750,2560.07,0.71673,2500.61,0.674444
4051955834016407,225,0,750,2558.03,0.710433,2505.58,0.632421
4051963752028931,225,9.99298,750,2560.62,0.68959,2507.27,0.64944
4051971670018126,225,19.9953,750,2563.08,0.557286,2507.99,0.477217
4051979588040118,225,29.9977,750,2565.48,0.56129,2508.44,0.482271
4051987506016378,225,40,750,2568.09,0.534791,2508.7,0.432494
4051995424035213,225,49.993,750,2570.66,0.632239,2509.32,0.878393
4052003342017617,225,59.9953,750,2573.51,0.620375,2509.02,0.601128
4052011260036476,225,69.9977,750,2576.22,0.654522,2508.08,0.612441
4052019178016588,225,80,750,2578.44,0.629993,2506.11,0.501062
4052027096027264,225,89.993,750,2580.42,0.597468,2503.82,0.487814
4052035014017191,225,99.9953,750,2581.83,0.597305,2501.24,0.540585
4052042932036807,225,109.998,750,2582.85,0.618912,2498.63,0.484358
4052050850016199,225,120,750,2583.44,0.615281,2495.76,0.507225
4052058768028806,225,129.993,750,2583.41,0.675571,2493.55,0.621661
4052066686015950,225,139.995,750,2583.21,0.665834,2491.83,0.607733
4052074604028485,225,149.998,750,2582.84,0.67948,2489.92,0.789653
4052082522018101,225,160,750,2582.04,0.625287,2487.38,0.737972
4052090440026857,225,169.993,750,2580.71,0.632079,2484.65,0.58122
4052098358018128,225,179.995,750,2578.96,0.654384,2482.27,0.542715
4052106276035056,225,189.998,750,2576.94,0.688178,2480.4,0.546258
4052114194017711,225,200,750,2574.79,0.758196,2479.01,0.521234
4052122112029839,225,209.993,750,2572.28,0.614395,2477.78,0.47109
4052130030016323,225,219.995,750,2569.49,0.566396,2476.99,0.482126
4052137948044554,225,229.998,750,2566.58,0.640704,2476.76,0.621862
4052145866017382,225,240,750,2563.98,0.630805,2478.27,0.861765
4052153784037034,225,249.993,750,2561.68,0.647728,2479.47,0.600089
4052161702019269,225,259.995,750,2559.68,0.666086,2480.97,0.57339
4052169620026285,225,269.998,750,2557.7,0.67372,2482.41,0.556589
4052177538016392,225,280,750,2556.09,0.705317,2484.24,0.540791
4052185456036620,225,289.993,750,2555.36,0.675848,2486.48,0.639904
4052193374017800,225,299.995,750,2554.28,0.617651,2488.52,0.487496
4052201292027491,225,309.998,750,2553.83,0.653388,2491.45,0.526326
4052209210018847,225,320,750,2553.72,0.636535,2493.88,0.626837
4052217128027699,225,329.993,750,2554.06,0.692588,2496.65,0.631128
4052225048038343,225,339.995,750,2554.91,0.673802,2499.06,0.616212
4052232966017663,225,349.998,750,2556.41,0.608487,2501.47,0.489984
4052240884028926,225,360,750,2558.24,0.691532,2503.82,0.646465
